id,name,avgbuyout,sellprice,profession,quality
39981,Lightning Dark Jade,101800.0,7500.0,jewelcrafting,uncommon
41443,Perfect Stormy Chalcedony,,7500.0,jewelcrafting,uncommon
41444,Perfect Brilliant Bloodstone,120000.0,7500.0,jewelcrafting,uncommon
41446,Perfect Quick Sun Crystal,80000.0,7500.0,jewelcrafting,uncommon
41453,Perfect Guardian's Shadow Crystal,30000.0,7500.0,jewelcrafting,uncommon
41461,Perfect Sovereign Shadow Crystal,50000.0,7500.0,jewelcrafting,uncommon
41474,Perfect Shattered Dark Jade,,7500.0,jewelcrafting,uncommon
41475,Perfect Lightning Dark Jade,70000.0,7500.0,jewelcrafting,uncommon
41492,Perfect Inscribed Huge Citrine,50000.0,7500.0,jewelcrafting,uncommon
41498,Perfect Resolute Huge Citrine,,7500.0,jewelcrafting,uncommon
21754,The Aquamarine Ward,90000.0,4307.0,jewelcrafting,uncommon
215119,Right-Handed Magnifying Glass,,3000.0,jewelcrafting,uncommon
192914,Solid Eternity Amber,,2500.0,jewelcrafting,uncommon
153690,Solstone Ring,6989999.0,954.0,jewelcrafting,uncommon
76502,Rigid Lapis Lazuli,54994.0,10000.0,jewelcrafting,uncommon
76504,Stormy Lapis Lazuli,,10000.0,jewelcrafting,uncommon
76511,Effulgent Alexandrite,,10000.0,jewelcrafting,uncommon
76522,Forceful Alexandrite,1000000.0,10000.0,jewelcrafting,uncommon
76536,Reckless Tiger Opal,,10000.0,jewelcrafting,uncommon
76545,Willful Tiger Opal,,10000.0,jewelcrafting,uncommon
76553,Mysterious Roguestone,,10000.0,jewelcrafting,uncommon
76554,Purified Roguestone,,10000.0,jewelcrafting,uncommon
76555,Shifting Roguestone,,10000.0,jewelcrafting,uncommon
76556,Guardian's Roguestone,,10000.0,jewelcrafting,uncommon
76564,Bold Pandarian Garnet,396995.0,10000.0,jewelcrafting,uncommon
89675,Tense Roguestone,,10000.0,jewelcrafting,uncommon
93706,Nimble Alexandrite,,10000.0,jewelcrafting,uncommon
52131,Perfect Puissant Jasper,165000.0,8500.0,jewelcrafting,uncommon
52132,Perfect Lightning Jasper,,8500.0,jewelcrafting,uncommon
52134,Perfect Steady Jasper,,8500.0,jewelcrafting,uncommon
52135,Perfect Piercing Jasper,,8500.0,jewelcrafting,uncommon
52136,Perfect Jagged Jasper,86000.0,8500.0,jewelcrafting,uncommon
52141,Perfect Fine Hessonite,,8500.0,jewelcrafting,uncommon
52143,Perfect Skillful Hessonite,200000.0,8500.0,jewelcrafting,uncommon
52146,Perfect Fierce Hessonite,1950000.0,8500.0,jewelcrafting,uncommon
52151,Perfect Polished Hessonite,,8500.0,jewelcrafting,uncommon
52152,Perfect Accurate Nightstone,270000.0,8500.0,jewelcrafting,uncommon
52154,Perfect Retaliating Nightstone,,8500.0,jewelcrafting,uncommon
52160,Perfect Defender's Nightstone,700000.0,8500.0,jewelcrafting,uncommon
52161,Perfect Shifting Nightstone,749000.0,8500.0,jewelcrafting,uncommon
52163,Perfect Fractured Alicite,170000.0,8500.0,jewelcrafting,uncommon
52167,Perfect Subtle Alicite,,8500.0,jewelcrafting,uncommon
52174,Perfect Flashing Carnelian,,8500.0,jewelcrafting,uncommon
52122,Piercing Jasper,225000.0,8250.0,jewelcrafting,uncommon
39908,Flashing Bloodstone,,7500.0,jewelcrafting,uncommon
39909,Smooth Sun Crystal,60000.0,7500.0,jewelcrafting,uncommon
39954,Lucent Huge Citrine,,7500.0,jewelcrafting,uncommon
39958,Willful Huge Citrine,,7500.0,jewelcrafting,uncommon
39967,Resolute Huge Citrine,150000.0,7500.0,jewelcrafting,uncommon
39976,Regal Dark Jade,99999.0,7500.0,jewelcrafting,uncommon
39978,Forceful Dark Jade,15000.0,7500.0,jewelcrafting,uncommon
39980,Misty Dark Jade,20000.0,7500.0,jewelcrafting,uncommon
39992,Shattered Dark Jade,,7500.0,jewelcrafting,uncommon
41437,Perfect Precise Bloodstone,100000.0,7500.0,jewelcrafting,uncommon
41440,Perfect Sparkling Chalcedony,80000.0,7500.0,jewelcrafting,uncommon
41445,Perfect Mystic Sun Crystal,,7500.0,jewelcrafting,uncommon
41452,Perfect Timeless Shadow Crystal,30000.0,7500.0,jewelcrafting,uncommon
41455,Perfect Mysterious Shadow Crystal,,7500.0,jewelcrafting,uncommon
41473,Perfect Purified Shadow Crystal,,7500.0,jewelcrafting,uncommon
41476,Perfect Steady Dark Jade,,7500.0,jewelcrafting,uncommon
41480,Perfect Turbid Dark Jade,,7500.0,jewelcrafting,uncommon
41483,Perfect Champion's Huge Citrine,30000.0,7500.0,jewelcrafting,uncommon
41486,Perfect Willful Huge Citrine,,7500.0,jewelcrafting,uncommon
41489,Perfect Fierce Huge Citrine,30000.0,7500.0,jewelcrafting,uncommon
41493,Perfect Lucent Huge Citrine,,7500.0,jewelcrafting,uncommon
41495,Perfect Potent Huge Citrine,50000.0,7500.0,jewelcrafting,uncommon
41497,Perfect Reckless Huge Citrine,95000.0,7500.0,jewelcrafting,uncommon
41499,Perfect Resplendent Huge Citrine,,7500.0,jewelcrafting,uncommon
41502,Perfect Veiled Shadow Crystal,,7500.0,jewelcrafting,uncommon
20959,The Jade Eye,20000.0,1720.0,jewelcrafting,uncommon
30420,Heavy Jade Ring,40000.0,677.0,jewelcrafting,uncommon
192901,Crafty Queen's Ruby,,3000.0,jewelcrafting,uncommon
76514,Vivid Alexandrite,,10000.0,jewelcrafting,uncommon
76520,Jagged Alexandrite,,10000.0,jewelcrafting,uncommon
76538,Adept Tiger Opal,40000.0,10000.0,jewelcrafting,uncommon
76557,Timeless Roguestone,350000.0,10000.0,jewelcrafting,uncommon
76562,Brilliant Pandarian Garnet,180000.0,10000.0,jewelcrafting,uncommon
24076,Azure Moonstone Ring,59999.0,25650.0,jewelcrafting,uncommon
52139,Perfect Keen Hessonite,,8500.0,jewelcrafting,uncommon
52166,Perfect Smooth Alicite,205000.0,8500.0,jewelcrafting,uncommon
52093,Quick Alicite,200000.0,8250.0,jewelcrafting,uncommon
39917,Mystic Sun Crystal,,7500.0,jewelcrafting,uncommon
39966,Accurate Shadow Crystal,50000.0,7500.0,jewelcrafting,uncommon
39983,Energized Dark Jade,50000.0,7500.0,jewelcrafting,uncommon
39991,Radiant Dark Jade,,7500.0,jewelcrafting,uncommon
41432,Perfect Bold Bloodstone,397500.0,7500.0,jewelcrafting,uncommon
41435,Perfect Flashing Bloodstone,80000.0,7500.0,jewelcrafting,uncommon
41436,Perfect Smooth Sun Crystal,70000.0,7500.0,jewelcrafting,uncommon
41451,Perfect Defender's Shadow Crystal,,7500.0,jewelcrafting,uncommon
41462,Perfect Glinting Shadow Crystal,40000.0,7500.0,jewelcrafting,uncommon
41468,Perfect Jagged Dark Jade,,7500.0,jewelcrafting,uncommon
41488,Perfect Etched Shadow Crystal,50000.0,7500.0,jewelcrafting,uncommon
30421,Red Ring of Destruction,39599.0,2542.0,jewelcrafting,uncommon
192992,Tiered Medallion Setting,,20000.0,jewelcrafting,rare
192961,Keen Neltharite,,7000.0,jewelcrafting,rare
192948,Keen Ysemerald,,7000.0,jewelcrafting,rare
194082,Band of New Beginnings,,25000.0,jewelcrafting,rare
192919,Crafty Alexstraszite,,7000.0,jewelcrafting,rare
192994,Tiered Medallion Setting,,20000.0,jewelcrafting,rare
192952,Energized Ysemerald,,7000.0,jewelcrafting,rare
192945,Crafty Ysemerald,,7000.0,jewelcrafting,rare
192922,Sensei's Alexstraszite,,7000.0,jewelcrafting,rare
200938,Empty Soul Cage,,2000.0,jewelcrafting,rare
192996,Pendant of Impending Perils,,25000.0,jewelcrafting,rare
192958,Sensei's Neltharite,,7000.0,jewelcrafting,rare
192938,Zen Malygite,,7000.0,jewelcrafting,rare
192925,Radiant Alexstraszite,,7000.0,jewelcrafting,rare
192935,Energized Malygite,,7000.0,jewelcrafting,rare
83088,Jade Panther,,25000.0,jewelcrafting,rare
194748,Split-Lens Specs,,20000.0,jewelcrafting,rare
52489,Rhinestone Sunglasses,100000000.0,9.0,jewelcrafting,rare
192932,Radiant Malygite,,7000.0,jewelcrafting,rare
192887,Elemental Harmony,,20000.0,jewelcrafting,rare
192964,Zen Neltharite,,7000.0,jewelcrafting,rare
83087,Ruby Panther,,25000.0,jewelcrafting,rare
83089,Sunstone Panther,2.0,25000.0,jewelcrafting,rare
192917,Crafty Alexstraszite,,7000.0,jewelcrafting,rare
192959,Keen Neltharite,,7000.0,jewelcrafting,rare
83090,Sapphire Panther,,25000.0,jewelcrafting,rare
192920,Sensei's Alexstraszite,,7000.0,jewelcrafting,rare
173133,Quick Oxxein Ring,,94913.0,jewelcrafting,rare
205045,B.B.F. Fist,,,jewelcrafting,rare
31079,Mercurial Adamantite,2504999.0,10000.0,jewelcrafting,rare
173134,Deadly Sinvyr Ring,,95269.0,jewelcrafting,rare
76132,Primal Diamond,1869999.0,6000.0,jewelcrafting,rare
192962,Zen Neltharite,,7000.0,jewelcrafting,rare
173131,Versatile Solenium Ring,,94180.0,jewelcrafting,rare
193033,Convergent Prism,,50000.0,jewelcrafting,rare
192923,Radiant Alexstraszite,,7000.0,jewelcrafting,rare
208748,Dreamtender's Charm,,5000.0,jewelcrafting,rare
68780,Burning Shadowspirit Diamond,1630000.0,8250.0,jewelcrafting,rare
169220,Straddling Sage Agate,1497499.0,25000.0,jewelcrafting,rare
171833,Elethium Ore,,650.0,jewelcrafting,rare
52207,Brilliant Inferno Ruby,310873.0,8250.0,jewelcrafting,rare
204909,Statuette of Foreseen Power,,250000.0,jewelcrafting,rare
130254,Chatterstone,16194329.0,875.0,jewelcrafting,rare
68778,Agile Shadowspirit Diamond,1675000.0,8250.0,jewelcrafting,rare
192956,Sensei's Neltharite,,7000.0,jewelcrafting,rare
52226,Mystic Amberjewel,277000.0,8250.0,jewelcrafting,rare
205115,Statuette of Foreseen Power,,250000.0,jewelcrafting,rare
52487,Jeweler's Amber Monocle,7500000.0,11.0,jewelcrafting,rare
192993,Tiered Medallion Setting,,20000.0,jewelcrafting,rare
213774,Captured Starlight,,,jewelcrafting,rare
192950,Energized Ysemerald,,7000.0,jewelcrafting,rare
52304,Fire Prism,,,jewelcrafting,rare
52236,Purified Demonseye,10000.0,8250.0,jewelcrafting,rare
192933,Energized Malygite,,7000.0,jewelcrafting,rare
52212,Delicate Inferno Ruby,9261409.0,8250.0,jewelcrafting,rare
205171,Figurine of the Gathering Storm,,250000.0,jewelcrafting,rare
52208,Reckless Ember Topaz,587000.0,8250.0,jewelcrafting,rare
52213,Etched Demonseye,500000.0,8250.0,jewelcrafting,rare
193371,"""Rhinestone"" Sunglasses",,25000.0,jewelcrafting,rare
192965,Fractured Neltharite,,7000.0,jewelcrafting,rare
192936,Zen Malygite,,7000.0,jewelcrafting,rare
215145,Remembrance Stone,,200000.0,jewelcrafting,rare
52206,Bold Inferno Ruby,1250000.0,8250.0,jewelcrafting,rare
52242,Solid Ocean Sapphire,40000.0,8250.0,jewelcrafting,rare
192943,Crafty Ysemerald,,7000.0,jewelcrafting,rare
52485,Jeweler's Ruby Monocle,90000000.0,11.0,jewelcrafting,rare
68779,Reverberating Shadowspirit Diamond,2500000.0,8250.0,jewelcrafting,rare
192955,Quick Ysemerald,,7000.0,jewelcrafting,rare
213479,Deadly Emerald,,7000.0,jewelcrafting,rare
69852,Punisher's Band,,55086.0,jewelcrafting,rare
192929,Radiant Malygite,,7000.0,jewelcrafting,rare
173146,Quick Oxxein Necklace,,69721.0,jewelcrafting,rare
173132,Masterful Phaedrum Ring,,94547.0,jewelcrafting,rare
173129,Versatile Jewel Cluster,,2500.0,jewelcrafting,rare
35945,Brilliant Glass,,,jewelcrafting,rare
213776,Captured Starlight,,,jewelcrafting,rare
76672,Artful Vermilion Onyx,1193074.0,10000.0,jewelcrafting,rare
41398,Relentless Earthsiege Diamond,800000.0,7850.0,jewelcrafting,rare
213770,Elemental Focusing Lens,,,jewelcrafting,rare
41401,Insightful Earthsiege Diamond,886000.0,7850.0,jewelcrafting,rare
52319,Ring of Warring Elements,20000000.0,55086.0,jewelcrafting,rare
213761,Inverted Prism,,,jewelcrafting,rare
192967,Fractured Neltharite,,7000.0,jewelcrafting,rare
192946,Keen Ysemerald,,7000.0,jewelcrafting,rare
52320,Elementium Moebius Band,29000000.0,55086.0,jewelcrafting,rare
76686,Purified Imperial Amethyst,169500.0,10000.0,jewelcrafting,rare
25893,Mystical Skyfire Diamond,,6250.0,jewelcrafting,rare
52486,Jeweler's Sapphire Monocle,15000000.0,11.0,jewelcrafting,rare
213768,Elemental Focusing Lens,,,jewelcrafting,rare
41285,Chaotic Skyflare Diamond,2999999.0,7850.0,jewelcrafting,rare
213491,Deadly Onyx,,7000.0,jewelcrafting,rare
187829,Aealic Harmonizing Stone,,250000.0,jewelcrafting,rare
52297,Revitalizing Shadowspirit Diamond,2000000.0,8250.0,jewelcrafting,rare
32409,Relentless Earthstorm Diamond,,6250.0,jewelcrafting,rare
193032,Jeweled Offering,,200000.0,jewelcrafting,rare
192926,Deadly Alexstraszite,,7000.0,jewelcrafting,rare
208746,Dreamtender's Charm,,5000.0,jewelcrafting,rare
52348,Elementium Destroyer's Ring,,55086.0,jewelcrafting,rare
52350,Brazen Elementium Medallion,20000000.0,55086.0,jewelcrafting,rare
52235,Rigid Ocean Sapphire,50000.0,8250.0,jewelcrafting,rare
52293,Eternal Shadowspirit Diamond,1947500.0,8250.0,jewelcrafting,rare
215147,Beautification Iris,,200000.0,jewelcrafting,rare
173128,Quick Jewel Cluster,,2500.0,jewelcrafting,rare
52493,The Perforator,6786325.0,714.0,jewelcrafting,rare
76884,Agile Primal Diamond,2007549.0,10000.0,jewelcrafting,rare
76891,Powerful Primal Diamond,2007548.0,10000.0,jewelcrafting,rare
52215,Fine Ember Topaz,20000.0,8250.0,jewelcrafting,rare
52217,Veiled Demonseye,590000.0,8250.0,jewelcrafting,rare
52219,Fractured Amberjewel,503896.0,8250.0,jewelcrafting,rare
213470,Quick Sapphire,,7000.0,jewelcrafting,rare
173130,Masterful Jewel Cluster,,2500.0,jewelcrafting,rare
130245,Saber's Eye,17739999.0,25000.0,jewelcrafting,rare
76681,Accurate Imperial Amethyst,2994999.0,10000.0,jewelcrafting,rare
52228,Piercing Dream Emerald,630000.0,8250.0,jewelcrafting,rare
52300,Enigmatic Shadowspirit Diamond,3000000.0,8250.0,jewelcrafting,rare
213773,Prismatic Null Stone,,,jewelcrafting,rare
153640,Scarlet Diamond Staff of Intuition,50000000.0,507.0,jewelcrafting,rare
75068,Vicious Amberjewel Band,500000.0,124456.0,jewelcrafting,rare
76885,Burning Primal Diamond,508179.0,10000.0,jewelcrafting,rare
52246,Stormy Ocean Sapphire,399000.0,8250.0,jewelcrafting,rare
32410,Thundering Skyfire Diamond,,6250.0,jewelcrafting,rare
213494,Quick Onyx,,7000.0,jewelcrafting,rare
192979,Steady Nozdorite,,4000.0,jewelcrafting,rare
130222,Masterful Shadowruby,13830000.0,18500.0,jewelcrafting,rare
76636,Rigid River's Heart,1000000.0,10000.0,jewelcrafting,rare
76645,Zen Wild Jade,579999.0,10000.0,jewelcrafting,rare
76658,Deadly Vermilion Onyx,209000.0,10000.0,jewelcrafting,rare
76668,Reckless Vermilion Onyx,20000.0,10000.0,jewelcrafting,rare
76692,Delicate Primordial Ruby,1000000.0,10000.0,jewelcrafting,rare
76699,Quick Sun's Radiance,542999.0,10000.0,jewelcrafting,rare
52224,Keen Ember Topaz,875000.0,8250.0,jewelcrafting,rare
52243,Sovereign Demonseye,600000.0,8250.0,jewelcrafting,rare
42702,Enchanted Tear,8244797.0,8000.0,jewelcrafting,rare
20832,Moonsoul Crown,290000.0,66.0,jewelcrafting,rare
213759,Inverted Prism,,,jewelcrafting,rare
213771,Prismatic Null Stone,,,jewelcrafting,rare
130234,Blessed Dawnlight Medallion,27500000.0,674.0,jewelcrafting,rare
76641,Piercing Wild Jade,,10000.0,jewelcrafting,rare
52239,Potent Ember Topaz,663000.0,8250.0,jewelcrafting,rare
213482,Masterful Emerald,,7000.0,jewelcrafting,rare
192944,Crafty Ysemerald,,7000.0,jewelcrafting,rare
130227,Skystone Pendant,2332328.0,725.0,jewelcrafting,rare
76696,Bold Primordial Ruby,1450000.0,10000.0,jewelcrafting,rare
52214,Fierce Ember Topaz,699000.0,8250.0,jewelcrafting,rare
52220,Glinting Demonseye,100000.0,8250.0,jewelcrafting,rare
52231,Puissant Dream Emerald,29499.0,8250.0,jewelcrafting,rare
52237,Sensei's Dream Emerald,650000.0,8250.0,jewelcrafting,rare
52241,Smooth Amberjewel,350000.0,8250.0,jewelcrafting,rare
154127,Quick Owlseye,6230000.0,35000.0,jewelcrafting,rare
115987,Glowing Iron Band,400473.0,115.0,jewelcrafting,rare
115989,Whispering Iron Band,270000.0,116.0,jewelcrafting,rare
83796,Heart of the Earth,18335291.0,116579.0,jewelcrafting,rare
76694,Brilliant Primordial Ruby,2499499.0,10000.0,jewelcrafting,rare
68356,Willful Ember Topaz,767900.0,8250.0,jewelcrafting,rare
68358,Resplendent Ember Topaz,685000.0,8250.0,jewelcrafting,rare
32774,The Black Pearl,463381.0,39122.0,jewelcrafting,rare
41380,Austere Earthsiege Diamond,2100000.0,7850.0,jewelcrafting,rare
30804,Bronze Band of Force,90000.0,1064.0,jewelcrafting,rare
213459,Versatile Ruby,,7000.0,jewelcrafting,rare
52209,Deadly Ember Topaz,600000.0,8250.0,jewelcrafting,rare
52221,Guardian's Demonseye,1000000.0,8250.0,jewelcrafting,rare
52240,Skillful Ember Topaz,590000.0,8250.0,jewelcrafting,rare
52291,Chaotic Shadowspirit Diamond,2500000.0,8250.0,jewelcrafting,rare
213485,Versatile Emerald,,7000.0,jewelcrafting,rare
213460,Versatile Ruby,,7000.0,jewelcrafting,rare
192941,Stormy Malygite,,7000.0,jewelcrafting,rare
192940,Stormy Malygite,,7000.0,jewelcrafting,rare
130225,Azsunite Loop,1747500.0,749.0,jewelcrafting,rare
83806,Tiger Opal Pendant,,116579.0,jewelcrafting,rare
52322,Eye of Many Deaths,24990000.0,55086.0,jewelcrafting,rare
76897,Effulgent Primal Diamond,4990000.0,10000.0,jewelcrafting,rare
52244,Sparkling Ocean Sapphire,459999.0,8250.0,jewelcrafting,rare
52248,Timeless Demonseye,760000.0,8250.0,jewelcrafting,rare
44943,Icy Prism,,,jewelcrafting,rare
25894,Swift Skyfire Diamond,,6250.0,jewelcrafting,rare
213517,Solid Amber,,4000.0,jewelcrafting,rare
192928,Deadly Alexstraszite,,7000.0,jewelcrafting,rare
192947,Keen Ysemerald,,7000.0,jewelcrafting,rare
192957,Sensei's Neltharite,,7000.0,jewelcrafting,rare
192974,Puissant Nozdorite,,4000.0,jewelcrafting,rare
193379,Elemental Harmony,,20000.0,jewelcrafting,rare
130223,Deep Amber Loop,2984999.0,743.0,jewelcrafting,rare
115994,Shifting Blackrock Band,700000.0,129.0,jewelcrafting,rare
52323,Elementium Guardian,21970000.0,55086.0,jewelcrafting,rare
52238,Shifting Demonseye,760000.0,8250.0,jewelcrafting,rare
52296,Ember Shadowspirit Diamond,1994999.0,8250.0,jewelcrafting,rare
40013,Smooth Autumn's Glow,350000.0,7850.0,jewelcrafting,rare
40023,Shifting Twilight Opal,100000.0,7850.0,jewelcrafting,rare
213497,Versatile Onyx,,7000.0,jewelcrafting,rare
213760,Inverted Prism,,,jewelcrafting,rare
192942,Stormy Malygite,,7000.0,jewelcrafting,rare
192966,Fractured Neltharite,,7000.0,jewelcrafting,rare
173144,Versatile Solenium Necklace,,69228.0,jewelcrafting,rare
187700,Progenium Ore,,650.0,jewelcrafting,rare
130226,Deep Amber Pendant,1454454.0,620.0,jewelcrafting,rare
130220,Quick Dawnlight,19670000.0,18500.0,jewelcrafting,rare
76638,Sparkling River's Heart,648999.0,10000.0,jewelcrafting,rare
76643,Sensei's Wild Jade,100000.0,10000.0,jewelcrafting,rare
76646,Balanced Wild Jade,701712.0,10000.0,jewelcrafting,rare
76651,Energized Wild Jade,30000.0,10000.0,jewelcrafting,rare
76670,Adept Vermilion Onyx,380250.0,10000.0,jewelcrafting,rare
76685,Mysterious Imperial Amethyst,150000.0,10000.0,jewelcrafting,rare
52210,Defender's Demonseye,758000.0,8250.0,jewelcrafting,rare
68357,Lucent Ember Topaz,850000.0,8250.0,jewelcrafting,rare
32508,Necklace of the Deep,600000.0,3500.0,jewelcrafting,rare
40034,Guardian's Twilight Opal,500000.0,7850.0,jewelcrafting,rare
41385,Invigorating Earthsiege Diamond,1004995.0,7850.0,jewelcrafting,rare
21766,Opal Necklace of Impact,,7500.0,jewelcrafting,rare
20826,Heavy Silver Ring,1000000.0,2207.0,jewelcrafting,rare
213462,Deadly Ruby,,7000.0,jewelcrafting,rare
173147,Deadly Sinvyr Necklace,,69970.0,jewelcrafting,rare
153639,Laribole Staff of Alacrity,43499999.0,492.0,jewelcrafting,rare
153683,Royal Quartz Loop,9608749.0,1804.0,jewelcrafting,rare
115990,Glowing Iron Choker,990000.0,87.0,jewelcrafting,rare
115812,Greater Mastery Taladite,3333333.0,13500.0,jewelcrafting,rare
52318,Band of Blades,50000000.0,55086.0,jewelcrafting,rare
76642,Lightning Wild Jade,100000.0,10000.0,jewelcrafting,rare
76671,Keen Vermilion Onyx,500000.0,10000.0,jewelcrafting,rare
76879,Ember Primal Diamond,8853119.0,10000.0,jewelcrafting,rare
76575,Perfect Piercing Alexandrite,,11000.0,jewelcrafting,rare
52205,Artful Ember Topaz,630000.0,8250.0,jewelcrafting,rare
52292,Bracing Shadowspirit Diamond,2800000.0,8250.0,jewelcrafting,rare
68741,Vivid Dream Emerald,220000.0,8250.0,jewelcrafting,rare
39998,Brilliant Scarlet Ruby,2230000.0,7250.0,jewelcrafting,rare
25896,Powerful Earthstorm Diamond,,6250.0,jewelcrafting,rare
213455,Quick Ruby,,7000.0,jewelcrafting,rare
213461,Versatile Ruby,,7000.0,jewelcrafting,rare
213772,Prismatic Null Stone,,,jewelcrafting,rare
192921,Sensei's Alexstraszite,,7000.0,jewelcrafting,rare
192971,Forceful Nozdorite,,4000.0,jewelcrafting,rare
83801,Band of Blood,,116579.0,jewelcrafting,rare
83802,Reflection of the Sea,,116579.0,jewelcrafting,rare
83804,Widow Chain,,116579.0,jewelcrafting,rare
76660,Potent Vermilion Onyx,859995.0,10000.0,jewelcrafting,rare
76678,Splendid Vermilion Onyx,,10000.0,jewelcrafting,rare
42338,Jade Dagger Pendant,150000.0,45099.0,jewelcrafting,rare
76620,Perfect Purified Roguestone,,11000.0,jewelcrafting,rare
24095,Pendant of Withering,,39470.0,jewelcrafting,rare
52204,Adept Ember Topaz,689000.0,8250.0,jewelcrafting,rare
52211,Deft Ember Topaz,590000.0,8250.0,jewelcrafting,rare
52216,Flashing Inferno Ruby,20000.0,8250.0,jewelcrafting,rare
52218,Forceful Dream Emerald,500000.0,8250.0,jewelcrafting,rare
52233,Regal Dream Emerald,400000.0,8250.0,jewelcrafting,rare
40089,Regal Forest Emerald,100000.0,7850.0,jewelcrafting,rare
41400,Thundering Skyflare Diamond,1300000.0,7850.0,jewelcrafting,rare
